latitude,longitude,altitude,geometry,FID,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteTy,LPC_SiteNo,LPC_SiteSt,LPC_Altern,Shape_Leng,Shape_Area,LP_NumTrim,DesDate,LandmarkTy,NEIGHBORHO,Full_Cit,Date_Low,Date_High,AltDate_Lo,AltDate_Hi,Arch_Prima,Arch_Alter,OtherDesig,Style_Prim,Style_Alt,BuildType,USE_ORIG,Use_Second,Use_Tertia,Date_Comb,URL_REPORT,URL_IMAGE,Web_FLAG,BORO,WebDes_Dte,BBL_string
40.68865797,-73.90807594,,Point,97,1304,BK,3429,3,617 Central Avenue,3034290003,Engine Company No. 252,LP-01931,"Borough of Brooklyn Tax Map Block 3429, Lot 3.",Block and Lot,"Lot changed since designation, lots 4 and 5 merged into lot 3 around 2007-08",Designated,"originally Fire Engine Company 52, later Engine Company 152",249.8236286,2529.749676,LP-1931,8.14E+11,Individual Landmark,Bushwick South,"Parfitt Brothers, 1896-97",1896,1897,0,0,Parfitt Brothers, , ,Flemish Revival, ,Fire Station,"Civic, fire station", , ,1896 - 1897,http://s-media.nyc.gov/agencies/lpc/lp/1931.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1931.jpg,1,Brooklyn,8.14E+11, 
40.7024566,-73.80173821,,Point,98,1305,QN,10097,10,153-10 Jamaica Avenue,4100970010,First Reformed Church of Jamaica,LP-01939,Too long,Irregular,"The designation report nots, ""The Tax Map lot reflects the remapping carried out in conjunction with the urban renewal plan. However, the conditions shown on the City Surveyor's Tax Map do not correspond to actual site conditions.""",Designated, ,678.8988505,26628.55996,LP-1939,8.23E+11,Individual Landmark,Jamaica,"Sidney J. Young, 1858-59; addition, Tuthill & Higgins, 1902",1858,1859,1902,1902,Sidney J. Young,Tuthill & Higgins, ,Early Romanesque Revival, ,Church,"Religious, church, Dutch Reformed", , ,1858 - 1859,http://s-media.nyc.gov/agencies/lpc/lp/1939.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1939.jpg,1,Queens,8.23E+11, 
40.76125927,-73.97877249,,Point,100,1307,MN,1268,1,51 West 52nd Street,1012680001,CBS Building,LP-01971,"Borough of Manhattan Tax Map Block 1268, Lot 1 (excluding the portion of the lot subject to the Easement and Perpetual Maintenance Agreement between the 40 West 53rd Street Partnership and CBS Inc., made May 2, 1984, and described as Exhibit B).",Irregular, ,Designated, ,845.7828515,44680.17903,LP-1971,8.77E+11,Individual Landmark,Midtown/Midtown South,"Eero Saarinen & Associates, 1961-64, completed by Kevin Roche and John Dinkeloo",1961,1964,0,0,Eero Saarinen & Associates; Kevin Roche; John Dinkeloo, , ,Modern, ,Office Building,"Commercial, office building", , ,1961 - 1964,http://s-media.nyc.gov/agencies/lpc/lp/1971.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1971.jpg,1,Manhattan,8.77E+11, 
40.69135792,-73.96426848,,Point,102,1309,BK,1920,1,215 Ryerson Street,3019200001,Pratt Institute: Main Building Complex,LP-02010,"Borough of Brooklyn, Tax Map Block 1920, Lot 1 in part, consisting of the land on which the described building is situated.",Footprint, ,Designated, ,781.9410577,19371.14062,LP-2010,3.78E+11,Individual Landmark,Clinton Hill,"Main Building, Lamb & Rich, 1885-87; South Hall, William B. Tubby, 1891; porch, William B. Tubby, 1894; Memorial Hall, John Mead Howells, 1926-27",1885,1894,1926,1927,Lamb & Rich; William B. Tubby,John Mead Howells,Rene Chambellan,Romanesque Revival, ,School,"Institutional, school, university", , ,1885 - 1894,http://s-media.nyc.gov/agencies/lpc/lp/2010.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2010.jpg,1,Brooklyn,3.78E+11, 
40.69086147,-73.96500927,,Point,103,1310,BK,1919,1,224-228 Ryerson Street,3019190001,Pratt Institute Library,LP-02011,"Borough of Brooklyn, Tax Map Block 1919, Lot 1 in part consisting of the land on which the described building is situated.",Footprint, ,Designated, ,454.9789807,9650.096433,LP-2011,3.78E+11,Individual Landmark,Clinton Hill,"William B. Tubby, 1896; north porch, John Mead Howells, 1936",1896,1896,1936,1936,William B. Tubby,John Mead Howells, ,Transitional Romanesque Revival/Renaissance Revival, ,Library,"Institutional, library", , ,1896,http://s-media.nyc.gov/agencies/lpc/lp/2011.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2011.jpg,1,Brooklyn,3.78E+11, 
40.57082833,-74.14432518,,Point,104,1311,SI,4441,1,276 Center Street,5044410001,Public School 28,LP-02021,Too Long,Irregular,Appears some of the site may extend beyond current tax lot,Designated, ,953.2924485,54820.55939,LP-2021,9.06E+11,Individual Landmark,Richmondtown,"C. B. J. Snyder, 1907-08",1907,1908,0,0,C. B. J. Snyder, , ,Tudor Revival, ,School,"Civic, school","Institutional, museum", ,1907 - 1908,http://s-media.nyc.gov/agencies/lpc/lp/2021.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2021.jpg,1,Staten Island,9.06E+11, 
40.70736036,-74.01165953,,Point,105,1312,MN,23,7,1 Wall Street,1000230007,1 Wall Street Building,LP-02029,Too long,Irregular,"Shape approximate, digitized using PLUTO layer and dimensions notes in boundary description",Designated,now the Bank of New York,594.74814,21159.53472,LP-2029,9.84E+11,Individual Landmark,Financial District,"Ralph Walker of Voorhees, Gmelin & Walker, 1929-31",1929,1931,0,0,"Ralph Walker; Voorhees, Gmelin & Walker", , ,Art Deco, ,Office Building,"Commercial, office building", , ,1929 - 1931,http://s-media.nyc.gov/agencies/lpc/lp/2029.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2029.jpg,1,Manhattan,9.84E+11, 
40.81203093,-73.96302577,,Point,106,1313,MN,1991,32,490-498 Riverside Drive,1019910032,The Riverside Church,LP-02037,"Borough of Manhattan Tax Map Block 1991, lot 32, in part, consisting of the land on which the 1928-30 church, tower, chapel, and ""cloister"" passage extending to Claremont Avenue, are situated.",Irregular,"Shape approximate, digitized based on PLUTO and building layers, aerial photos, and map in designation report",Designated, ,999.9582625,31953.02874,LP-2037,9.58E+11,Individual Landmark,Upper West Side,"Henry C. Pelton and Allen & Collens, 1928-30",1928,1930,0,0,Henry C. Pelton and Allen & Collens, , ,Gothic Revival, ,Church,"Religious, church", , ,1928 - 1930,http://s-media.nyc.gov/agencies/lpc/lp/2037.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2037.jpg,1,Manhattan,9.59E+11, 
40.82705218,-73.94922962,,Point,107,1314,MN,2078,0,3560-3568 Broadway,0,Hamilton Theater,LP-02052,"Borough of Manhattan Tax Map Block Lot 2078, Lot 1 in part consisting of the land on which the described building and alleyway are situated.",Irregular,"Lot changed since designation, subdivided into three lots around 2005-06, of which lots 1 and 5 correspond to the landmark site",Designated, ,650.6413894,22646.98763,LP-2052,9.50E+11,Individual Landmark,Hamilton Heights,"Thomas W. Lamb, 1912-13",1912,1913,0,0,Thomas W. Lamb, , ,Neo Renaissance, ,Theater,"Commercial, theater","Commercial, movie theater", ,1912 - 1913,http://s-media.nyc.gov/agencies/lpc/lp/2052.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2052.jpg,1,Manhattan,9.50E+11, 
40.72198128,-73.84426809,,Point,110,1317,QN,2216,1,107-55 Queens Boulevard,4022160001,"Ridgewood Savings Bank, Forest Hills Branch",LP-02066,Too long,Irregular,"Shape approximate, based on PLUTO layer and an offset from building layer",Designated, ,291.6481015,5351.162495,LP-2066,9.60E+11,Individual Landmark,Forest Hills,"Halsey, McCormack & Helmer, 1939-40",1939,1940,0,0,"Halsey, McCormack & Helmer", , ,"Art Deco, Modern Classical", ,Bank,"Commercial, bank", , ,1939 - 1940,http://s-media.nyc.gov/agencies/lpc/lp/2066.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2066.jpg,1,Queens,9.60E+11, 
40.70587218,-74.0107647,,Point,112,1319,MN,25,19,25 Broad Street,1000250019,Broad Exchange Building,LP-02074,"Borough of Manhattan Tax Map Block 25, Lot 19.",Block and Lot,"Lot changed since designation, portion subdivided off from 19 and merged into 7 around 2013",Designated, ,984.9611418,30609.97136,LP-2074,9.62E+11,Individual Landmark,Financial District,"Clinton & Russell, 1900-02",1900,1902,0,0,Clinton & Russell, , ,Neo Renaissance, ,Office Building,"Commercial, office building",Apartments, ,1900 - 1902,http://s-media.nyc.gov/agencies/lpc/lp/2074.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2074.jpg,1,Manhattan,9.62E+11, 
40.73697219,-73.8811238,,Point,113,1320,QN,2475,12,82-10 Queens Boulevard,4024750012,"Benevolent and Protective Order of Elks, Lodge Number 878",LP-02086,"Borough of Queens Tax Map Block 2475, Lot 12 in part consisting of the land underneath the 1923-24 lodge building.",Footprint, ,Designated, ,381.4608793,8694.184867,LP-2086,9.98E+11,Individual Landmark,Elmhurst,"the Ballinger Company, 1923-24",1923,1924,0,0,The Ballinger Company, ,Eli Harvey,Italian Renaissance Palazzo, ,Club,"Institutional, private club", , ,1923 - 1924,http://s-media.nyc.gov/agencies/lpc/lp/2086.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2086.jpg,1,Queens,9.98E+11, 
40.73203431,-73.78824803,,Point,114,1321,QN,7135,0,69-65 to 69-73 182nd Street,0,Brinckerhoff Cemetery,LP-02087,"Borough of Queens Tax Map Block 7135, Lots 54 and 60",Multiple Lots, ,Designated, ,386.1134141,9146.700711,LP-2087,1.34E+12,Individual Landmark, ,established by 1730,1730,1730,0,0,Unknown, , , , ,Cemetery,Cemetery, , ,1730,http://s-media.nyc.gov/agencies/lpc/lp/2087.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2087.jpg,1,Queens,1.34E+12, 
40.75744866,-73.98764494,,Point,115,1322,MN,1015,7501,217-247 West 43rd Street,1010157501,New York Times Building,LP-02091,"Borough of Manhattan Tax Map Block 1015, lot 12, in part consisting of the land beneath the original 1912-13 building and the 1922-24 and 1930-32 additions known as 217-247 West 43rd Street.",Footprint,"Shape approximate, digitized based on PLUTO layer and aerial photo (not building layer); lot number changed since designation (condo lot)",Designated,originally the Times Annex,822.5008492,29470.7858,LP-2091,9.88E+11,Individual Landmark,Midtown/Midtown South,"Buchman & Fox, 1912-13; Ludlow & Peabody, 1922-24; Albert Kahn, Inc., 1930-32",1912,1932,1922,1932,Buchman & Fox,Ludlow & Peabody; Albert Kahn Inc., ,Neo Gothic; French Renaissance, ,Office Building,"Commercial, office building",OB, ,1912 - 1932,http://s-media.nyc.gov/agencies/lpc/lp/2091.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2091.jpg,1,Manhattan,9.88E+11, 
40.76500262,-73.97757172,,Point,116,1323,MN,1010,25,109-113 West 57th Street,1010100025,Steinway Hall,LP-02100,"Borough of Manhattan Tax Map Block 1010, Lot 25.",Block and Lot,"Lot changed since designation, lot 27 merged into lot 25 around 2013 (not part of landmark site as designated)",Designated, ,631.3176257,17515.96768,LP-2100,1.01E+12,Individual Landmark,Midtown West/Theatre District,"Warren & Wetmore, 1924-25",1924,1925,0,0,Warren & Wetmore, ,Leo Lentelli (sculpture), , ,Office Building,"Commercial, office building", ,"Commercial, Retail",1924 - 1925,http://s-media.nyc.gov/agencies/lpc/lp/2100.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2100.jpg,1,Manhattan,1.01E+12, 
40.70115841,-73.98505741,,Point,119,1326,BK,66,18,100-110 Bridge Street,3000660018,Thomson Meter Company Building,LP-02139,Too long,Irregular,"Shape approximate, digitized according to PLUTO layer and aerial photos",Designated,(later New York Eskimo Pie Corporation Building),603.062089,21014.16376,LP-2139,1.08E+12,Individual Landmark,"DUMBO, Vinegar Hill, Downtown Brooklyn, Boerum Hill","Louis E. Jallade, 1908-09",1908,1909,0,0,Louis F. Jallade, ,Hennebique Construction Company, , ,Factory,"Industrial, factory", , ,1908 - 1909,http://s-media.nyc.gov/agencies/lpc/lp/2139.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2139.jpg,1,Brooklyn,1.08E+12, 
40.69091805,-73.98475163,,Point,123,1330,BK,145,1,"503-513 Fulton Street, 234-248 Duffield Street",3001450001,Offerman Building,LP-02169,"Borough of Manhattan Tax Map Block 145, lot 35.",Block and Lot,"Lot changed since designation, lots 1 to 4 and 53 merged into lot 35 around 2013; shape approximate, based on dimensions in historic tax maps; designation report inccorectly lists borough of Manhattan instead of Brooklyn",Designated, ,769.2831338,26490.0405,LP-2169,1.11E+12,Individual Landmark,Downtown Brooklyn,"P. J. Lauritzen, 1890-93",1890,1893,0,0,P. J. Lauritzen, , ,Romanesque Revival, ,Department Store,"Commercial, retail, store", , ,1890 - 1893,http://s-media.nyc.gov/agencies/lpc/lp/2169.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2169.jpg,1,Brooklyn,1.11E+12, 
40.80786948,-73.92896114,,Point,125,1332,BX,2309,1,112-128 Lincoln Avenue,2023090001,Estey Piano Company Factory,LP-02195,Too long,Footprint,"Lot changed since designation, portion--almost but not exactly coinciding with the landmark site--subivided around 2008-09",Designated, ,883.6205796,17103.9766,LP-2195,1.15E+12,Individual Landmark,Mott Haven,"A. B. Ogden & Sons, 1885-86; John B. Snook & Son, 1890; Hewlett S. Baker, 1895; S. Gifford Slocum, 1909; George G. Hogue, 1919",1885,1886,1890,1919,A. B. Ogden & Sons,John B. Snook & Sons; Hewlett S. Baker; S. Gifford Slocum; George F. Hogue, ,American round-arched, ,Factory,"Industrial, factory","Commercial, studios", ,1885 - 1886,http://s-media.nyc.gov/agencies/lpc/lp/2195.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2195.jpg,1,The Bronx,1.15E+12, 
40.77921623,-73.92248159,,Point,126,1333,QN,898,1,19th Street between 22nd Drive and Hoyt Avenue North,4008980001,Astoria Park Pool and Play Center,LP-02196,Too long,Irregular,"Shape approximate, based on roadbed and pierhead layers; differs slightly from map in designation report (uses pierhead boundaries instead of tax lot boundaries)",Designated, ,5426.494305,1345532.732,LP-2196,1.15E+12,Individual Landmark,Astoria,"John M. Hatton, Aymar Embury II, Gilmore D. Clarke, 1934-36",1934,1936,0,0,John M. Hatton; Aymar Embury II, ,Gilmore D. Clarke,Art Moderne, ,Pool,"Civic, recreation, pool", , ,1934 - 1936,http://s-media.nyc.gov/agencies/lpc/lp/2196.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2196.jpg,1,Queens,1.15E+12, 
40.67495227,-73.98840279,,Point,128,1335,BK,978,0,360 3rd Avenue,0,New York & Long Island Coignet Stone Company Building,LP-02202,"Borough of Brooklyn Tax Map Block 978, Lot 7.",Block and Lot,"This is the original landmark site, later amended (contracted)",Amended, ,362.9867738,7030.067416,LP-2202,1.15E+12,Individual Landmark,"Park Slope, Gowanus","William Field & Son, 1872-73",1872,1873,0,0,William Field & Son, , , , ,Office Building,"Commercial, office building", , ,1872 - 1873,http://s-media.nyc.gov/agencies/lpc/lp/2202.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2202.jpg,0,Brooklyn,1.15E+12, 
40.67502254,-73.98830904,,Point,129,1336,BK,978,0,360 3rd Avenue,0,"New York & Long Island Coignet Stone Company Building, Amendment to Landmark Site",LP-02202A,Too long,Irregular,"This is the landmark site as amended January 24, 2012; lot changed since designation, subdivided so that lots 7 and 19 together comprise exactly the amended landmark site",Designated, ,213.4002034,2263.525341,LP-2202A,1.33E+12,Individual Landmark,Gowanus,"William Field & Son, 1872-73",1872,1873,0,0,William Field & Son, , , , ,Office Building,"Commercial, office building", , ,1872 - 1873,http://s-media.nyc.gov/agencies/lpc/lp/2202A.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2202A.jpg,1,Brooklyn,1.33E+12, 
40.83987003,-73.89773671,,Point,130,1337,BX,2941,1,Fulton Avenue between East 172nd and East 174th Streets,2029410001,Crotona Play Center,LP-02232,Too long,Irregular,"Shape approximate, based on roadbed layer and aerial photos",Designated, ,2776.649413,420916.4674,LP-2232,1.18E+12,Individual Landmark,Crotona,"Herbert Magoon, Aymar Embury II and others; Gilmore D. Clarke and others, landscape architects, 1934-36",1934,1936,0,0,Herbert Magoon; Aymer Embury II, ,Gilmore D. Clarke,Art Moderne, ,Pool,"Civic, recreation, pool", , ,1934 - 1936,http://s-media.nyc.gov/agencies/lpc/lp/2232.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2232.jpg,1,The Bronx,1.18E+12, 
40.63721519,-74.07423605,,Point,131,1338,SI,487,0,Victory Boulevard at Murray Hulbert Avenue,5004870100,Tompkinsville (Joseph H. Lyons) Pool,LP-02234,Too long,Irregular,"Shape approximate, based on aerial photos and boundry description",Designated, ,1410.760825,115721.1758,LP-2234,1.22E+12,Individual Landmark,Tompkinsville,"Joseph L. Hautman and others, architects, Aymary Embury II, constulting architect, 1934-36",1934,1936,0,0,Joseph L. Hautman, ,Aymar Embury II, , ,Pool,"Civic, recreation, pool", , ,1934 - 1936,http://s-media.nyc.gov/agencies/lpc/lp/2234.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2234.jpg,1,Staten Island,1.22E+12, 
40.66282603,-73.91251385,,Point,132,1339,BK,3570,1,Thomas Boyland Street between Livonia and Dumont Avenues,3035700001,Betsy Head Play Center,LP-02240,Too long,Irregular,Shape approximate,Designated, ,1633.872383,154009.7876,LP-2240,1.22E+12,Individual Landmark,Brownsville,"swimming pool modernized and enlarged, 1934-35; bath house constructed 1937-39, John Matthews Hatton, lead architect; Aymar Embury II, Henry Ahrens and others, consulting architects; Gilmore D. Clarke and others, landscape architects",1934,1939,0,0,John Matthews Hatton, ,Aymar Embury II; Henry Ahrens; Gilmore D. Clarke,Art Moderne, ,Pool,"Civic, recreation, pool", , ,1934 - 1939,http://s-media.nyc.gov/agencies/lpc/lp/2240.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2240.jpg,1,Brooklyn,1.22E+12, 
40.67279847,-74.00385245,,Point,133,1340,BK,582,1,155 Bay Street,3005820001,Red Hook Play Center (Sol Goldman Pool),LP-02241,Too long,Irregular,"Shape approximate, based on roadbed layer",Designated, ,1931.933285,237402.5231,LP-2241,1.23E+12,Individual Landmark,Red Hook,"Joseph L. Hautman and others, architect; Aymar Embury II, consulting
architect, 1934-36",1934,1936,0,0,Joseph L. Hautmann, ,Aymar Embury II,Art Moderne, ,Pool,"Civic, recreation, pool", , ,1934 - 1936,http://s-media.nyc.gov/agencies/lpc/lp/2241.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2241.jpg,1,Brooklyn,1.23E+12, 
40.72007503,-73.9494988,,Point,134,1341,BK,2696,1,"Lorimer Street, between Driggs Avenue and Bayard Street",3026960001,McCarren Play Center,LP-02244,Too long,Irregular,Shape approximate,Designated, ,2259.051629,292417.1126,LP-2244,1.19E+12,Individual Landmark,"North Side, South Side","Aymar Embury II, Joseph L. Hautman, Henry Ahrens, and others; Gilmore D. Clarke and others, landscape architects, 1934-36",1934,1936,0,0,Aymar Embury II; Joseph L. Hautman; Henry Ahrens, ,Gilmore D. Clarke,Modern Classical with Art Moderne, ,Pool,"Civic, recreation, pool", , ,1934 - 1936,http://s-media.nyc.gov/agencies/lpc/lp/2244.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2244.jpg,1,Brooklyn,1.19E+12, 
